'Configuration Parameter:;"Decimal separator: , List separator: ; ";Layout Version V6.2;WinCC Version K7.0.3.5
'Var Version V1.0;
'Varname;Conn;Group;Spec;Flag;CTyp;CLen;CPro;CFor;P1;P2;P3;P4;P5;P6;L1;L2;L3;L4;L5;L6;L7;L8;LF1;LF2;LF3;LF4;SCF;SPU;SPO;SVU;SVO;Creator-ID
ZRU6_ZRU6_EvalPar_Cell4_PM130_Pb;ZRU6_ZRU6;EvalPar_ZRU6_ZRU6;"3x400461";0;8;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ZRU6_ZRU6_EvalPar_Cell4_PM130_Pc;ZRU6_ZRU6;EvalPar_ZRU6_ZRU6;"3x400463";0;8;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ZRU6_ZRU6_EvalPar_Cell4_PM130_Qa;ZRU6_ZRU6;EvalPar_ZRU6_ZRU6;"3x400465";0;8;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ZRU6_ZRU6_EvalPar_Cell4_PM130_Qb;ZRU6_ZRU6;EvalPar_ZRU6_ZRU6;"3x400467";0;8;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ZRU6_ZRU6_EvalPar_Cell4_PM130_Qc;ZRU6_ZRU6;EvalPar_ZRU6_ZRU6;"3x400469";0;8;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ZRU6_ZRU6_EvalPar_Cell4_PM130_Sa;ZRU6_ZRU6;EvalPar_ZRU6_ZRU6;"3x400471";0;8;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ZRU6_ZRU6_EvalPar_Cell4_PM130_Sb;ZRU6_ZRU6;EvalPar_ZRU6_ZRU6;"3x400473";0;8;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ZRU6_ZRU6_EvalPar_Cell4_PM130_Sc;ZRU6_ZRU6;EvalPar_ZRU6_ZRU6;"3x400475";0;8;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ZRU6_ZRU6_EvalPar_Cell4_PM130_f;ZRU6_ZRU6;EvalPar_ZRU6_ZRU6;"3x400477";0;8;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ZRU6_ZRU6_EvalPar_Cell4_PM130_cosa;ZRU6_ZRU6;EvalPar_ZRU6_ZRU6;"3x400479";0;8;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ZRU6_ZRU6_EvalPar_Cell4_PM130_cosb;ZRU6_ZRU6;EvalPar_ZRU6_ZRU6;"3x400481";0;8;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ZRU6_ZRU6_EvalPar_Cell4_PM130_cosc;ZRU6_ZRU6;EvalPar_ZRU6_ZRU6;"3x400483";0;8;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ZRU6_ZRU6_EvalPar_Cell4_PM130_Phase_Shift_Ua;ZRU6_ZRU6;EvalPar_ZRU6_ZRU6;"3x400485";0;8;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ZRU6_ZRU6_EvalPar_Cell4_PM130_Phase_Shift_Ub;ZRU6_ZRU6;EvalPar_ZRU6_ZRU6;"3x400487";0;8;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ZRU6_ZRU6_EvalPar_Cell4_PM130_Phase_Shift_Uc;ZRU6_ZRU6;EvalPar_ZRU6_ZRU6;"3x400489";0;8;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ZRU6_ZRU6_EvalPar_Cell4_PM130_Mean_Ia;ZRU6_ZRU6;EvalPar_ZRU6_ZRU6;"3x400491";0;8;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ZRU6_ZRU6_EvalPar_Cell4_PM130_Mean_Ib;ZRU6_ZRU6;EvalPar_ZRU6_ZRU6;"3x400493";0;8;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ZRU6_ZRU6_EvalPar_Cell4_PM130_Mean_Ic;ZRU6_ZRU6;EvalPar_ZRU6_ZRU6;"3x400495";0;8;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ZRU6_ZRU6_EvalPar_Cell4_PM130_P;ZRU6_ZRU6;EvalPar_ZRU6_ZRU6;"3x400497";0;8;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ZRU6_ZRU6_EvalPar_Cell4_PM130_Q;ZRU6_ZRU6;EvalPar_ZRU6_ZRU6;"3x400499";0;8;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ZRU6_ZRU6_EvalPar_Cell4_PM130_S;ZRU6_ZRU6;EvalPar_ZRU6_ZRU6;"3x400501";0;8;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ZRU6_ZRU6_EvalPar_Cell5_PM130_Ia;ZRU6_ZRU6;EvalPar_ZRU6_ZRU6;"3x400505";0;8;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ZRU6_ZRU6_EvalPar_Cell5_PM130_Ib;ZRU6_ZRU6;EvalPar_ZRU6_ZRU6;"3x400507";0;8;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ZRU6_ZRU6_EvalPar_Cell5_PM130_Ic;ZRU6_ZRU6;EvalPar_ZRU6_ZRU6;"3x400509";0;8;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ZRU6_ZRU6_EvalPar_Cell5_PM130_Ua;ZRU6_ZRU6;EvalPar_ZRU6_ZRU6;"3x400511";0;8;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ZRU6_ZRU6_EvalPar_Cell5_PM130_Ub;ZRU6_ZRU6;EvalPar_ZRU6_ZRU6;"3x400513";0;8;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ZRU6_ZRU6_EvalPar_Cell5_PM130_Uc;ZRU6_ZRU6;EvalPar_ZRU6_ZRU6;"3x400515";0;8;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ZRU6_ZRU6_EvalPar_Cell5_PM130_Uab;ZRU6_ZRU6;EvalPar_ZRU6_ZRU6;"3x400517";0;8;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ZRU6_ZRU6_EvalPar_Cell5_PM130_Ubc;ZRU6_ZRU6;EvalPar_ZRU6_ZRU6;"3x400519";0;8;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ZRU6_ZRU6_EvalPar_Cell5_PM130_Uca;ZRU6_ZRU6;EvalPar_ZRU6_ZRU6;"3x400521";0;8;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ZRU6_ZRU6_EvalPar_Cell5_PM130_Pa;ZRU6_ZRU6;EvalPar_ZRU6_ZRU6;"3x400523";0;8;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ZRU6_ZRU6_EvalPar_Cell5_PM130_Pb;ZRU6_ZRU6;EvalPar_ZRU6_ZRU6;"3x400525";0;8;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ZRU6_ZRU6_EvalPar_Cell5_PM130_Pc;ZRU6_ZRU6;EvalPar_ZRU6_ZRU6;"3x400527";0;8;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ZRU6_ZRU6_EvalPar_Cell5_PM130_Qa;ZRU6_ZRU6;EvalPar_ZRU6_ZRU6;"3x400529";0;8;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ZRU6_ZRU6_EvalPar_Cell5_PM130_Qb;ZRU6_ZRU6;EvalPar_ZRU6_ZRU6;"3x400531";0;8;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ZRU6_ZRU6_EvalPar_Cell5_PM130_Qc;ZRU6_ZRU6;EvalPar_ZRU6_ZRU6;"3x400533";0;8;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ZRU6_ZRU6_EvalPar_Cell5_PM130_Sa;ZRU6_ZRU6;EvalPar_ZRU6_ZRU6;"3x400535";0;8;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ZRU6_ZRU6_EvalPar_Cell5_PM130_Sb;ZRU6_ZRU6;EvalPar_ZRU6_ZRU6;"3x400537";0;8;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ZRU6_ZRU6_EvalPar_Cell5_PM130_Sc;ZRU6_ZRU6;EvalPar_ZRU6_ZRU6;"3x400539";0;8;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ZRU6_ZRU6_EvalPar_Cell5_PM130_f;ZRU6_ZRU6;EvalPar_ZRU6_ZRU6;"3x400541";0;8;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ZRU6_ZRU6_EvalPar_Cell5_PM130_cosa;ZRU6_ZRU6;EvalPar_ZRU6_ZRU6;"3x400543";0;8;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ZRU6_ZRU6_EvalPar_Cell5_PM130_cosb;ZRU6_ZRU6;EvalPar_ZRU6_ZRU6;"3x400545";0;8;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ZRU6_ZRU6_EvalPar_Cell5_PM130_cosc;ZRU6_ZRU6;EvalPar_ZRU6_ZRU6;"3x400547";0;8;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ZRU6_ZRU6_EvalPar_Cell5_PM130_Phase_Shift_Ua;ZRU6_ZRU6;EvalPar_ZRU6_ZRU6;"3x400549";0;8;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ZRU6_ZRU6_EvalPar_Cell5_PM130_Phase_Shift_Ub;ZRU6_ZRU6;EvalPar_ZRU6_ZRU6;"3x400551";0;8;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ZRU6_ZRU6_EvalPar_Cell5_PM130_Phase_Shift_Uc;ZRU6_ZRU6;EvalPar_ZRU6_ZRU6;"3x400553";0;8;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ZRU6_ZRU6_EvalPar_Cell5_PM130_Mean_Ia;ZRU6_ZRU6;EvalPar_ZRU6_ZRU6;"3x400555";0;8;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ZRU6_ZRU6_EvalPar_Cell5_PM130_Mean_Ib;ZRU6_ZRU6;EvalPar_ZRU6_ZRU6;"3x400557";0;8;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ZRU6_ZRU6_EvalPar_Cell5_PM130_Mean_Ic;ZRU6_ZRU6;EvalPar_ZRU6_ZRU6;"3x400559";0;8;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ZRU6_ZRU6_EvalPar_Cell5_PM130_P;ZRU6_ZRU6;EvalPar_ZRU6_ZRU6;"3x400561";0;8;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ZRU6_ZRU6_EvalPar_Cell5_PM130_Q;ZRU6_ZRU6;EvalPar_ZRU6_ZRU6;"3x400563";0;8;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ZRU6_ZRU6_EvalPar_Cell5_PM130_S;ZRU6_ZRU6;EvalPar_ZRU6_ZRU6;"3x400565";0;8;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ZRU6_ZRU6_EvalPar_Cell6_PM130_Ia;ZRU6_ZRU6;EvalPar_ZRU6_ZRU6;"3x400569";0;8;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ZRU6_ZRU6_EvalPar_Cell6_PM130_Ib;ZRU6_ZRU6;EvalPar_ZRU6_ZRU6;"3x400571";0;8;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ZRU6_ZRU6_EvalPar_Cell6_PM130_Ic;ZRU6_ZRU6;EvalPar_ZRU6_ZRU6;"3x400573";0;8;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ZRU6_ZRU6_EvalPar_Cell6_PM130_Ua;ZRU6_ZRU6;EvalPar_ZRU6_ZRU6;"3x400575";0;8;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ZRU6_ZRU6_EvalPar_Cell6_PM130_Ub;ZRU6_ZRU6;EvalPar_ZRU6_ZRU6;"3x400577";0;8;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ZRU6_ZRU6_EvalPar_Cell6_PM130_Uc;ZRU6_ZRU6;EvalPar_ZRU6_ZRU6;"3x400579";0;8;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ZRU6_ZRU6_EvalPar_Cell6_PM130_Uab;ZRU6_ZRU6;EvalPar_ZRU6_ZRU6;"3x400581";0;8;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ZRU6_ZRU6_EvalPar_Cell6_PM130_Ubc;ZRU6_ZRU6;EvalPar_ZRU6_ZRU6;"3x400583";0;8;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ZRU6_ZRU6_EvalPar_Cell6_PM130_Uca;ZRU6_ZRU6;EvalPar_ZRU6_ZRU6;"3x400585";0;8;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ZRU6_ZRU6_EvalPar_Cell6_PM130_Pa;ZRU6_ZRU6;EvalPar_ZRU6_ZRU6;"3x400587";0;8;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ZRU6_ZRU6_EvalPar_Cell6_PM130_Pb;ZRU6_ZRU6;EvalPar_ZRU6_ZRU6;"3x400589";0;8;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ZRU6_ZRU6_EvalPar_Cell6_PM130_Pc;ZRU6_ZRU6;EvalPar_ZRU6_ZRU6;"3x400591";0;8;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ZRU6_ZRU6_EvalPar_Cell6_PM130_Qa;ZRU6_ZRU6;EvalPar_ZRU6_ZRU6;"3x400593";0;8;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ZRU6_ZRU6_EvalPar_Cell6_PM130_Qb;ZRU6_ZRU6;EvalPar_ZRU6_ZRU6;"3x400595";0;8;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ZRU6_ZRU6_EvalPar_Cell6_PM130_Qc;ZRU6_ZRU6;EvalPar_ZRU6_ZRU6;"3x400597";0;8;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ZRU6_ZRU6_EvalPar_Cell6_PM130_Sa;ZRU6_ZRU6;EvalPar_ZRU6_ZRU6;"3x400599";0;8;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ZRU6_ZRU6_EvalPar_Cell6_PM130_Sb;ZRU6_ZRU6;EvalPar_ZRU6_ZRU6;"3x400601";0;8;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ZRU6_ZRU6_EvalPar_Cell6_PM130_Sc;ZRU6_ZRU6;EvalPar_ZRU6_ZRU6;"3x400603";0;8;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ZRU6_ZRU6_EvalPar_Cell6_PM130_f;ZRU6_ZRU6;EvalPar_ZRU6_ZRU6;"3x400605";0;8;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ZRU6_ZRU6_EvalPar_Cell6_PM130_cosa;ZRU6_ZRU6;EvalPar_ZRU6_ZRU6;"3x400607";0;8;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ZRU6_ZRU6_EvalPar_Cell6_PM130_cosb;ZRU6_ZRU6;EvalPar_ZRU6_ZRU6;"3x400609";0;8;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ZRU6_ZRU6_EvalPar_Cell6_PM130_cosc;ZRU6_ZRU6;EvalPar_ZRU6_ZRU6;"3x400611";0;8;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ZRU6_ZRU6_EvalPar_Cell6_PM130_Phase_Shift_Ua;ZRU6_ZRU6;EvalPar_ZRU6_ZRU6;"3x400613";0;8;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ZRU6_ZRU6_EvalPar_Cell6_PM130_Phase_Shift_Ub;ZRU6_ZRU6;EvalPar_ZRU6_ZRU6;"3x400615";0;8;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ZRU6_ZRU6_EvalPar_Cell6_PM130_Phase_Shift_Uc;ZRU6_ZRU6;EvalPar_ZRU6_ZRU6;"3x400617";0;8;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ZRU6_ZRU6_EvalPar_Cell6_PM130_Mean_Ia;ZRU6_ZRU6;EvalPar_ZRU6_ZRU6;"3x400619";0;8;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ZRU6_ZRU6_EvalPar_Cell6_PM130_Mean_Ib;ZRU6_ZRU6;EvalPar_ZRU6_ZRU6;"3x400621";0;8;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ZRU6_ZRU6_EvalPar_Cell6_PM130_Mean_Ic;ZRU6_ZRU6;EvalPar_ZRU6_ZRU6;"3x400623";0;8;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ZRU6_ZRU6_EvalPar_Cell6_PM130_P;ZRU6_ZRU6;EvalPar_ZRU6_ZRU6;"3x400625";0;8;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ZRU6_ZRU6_EvalPar_Cell6_PM130_Q;ZRU6_ZRU6;EvalPar_ZRU6_ZRU6;"3x400627";0;8;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ZRU6_ZRU6_EvalPar_Cell6_PM130_S;ZRU6_ZRU6;EvalPar_ZRU6_ZRU6;"3x400629";0;8;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ZRU6_ZRU6_EvalPar_Cell7_PM130_Ia;ZRU6_ZRU6;EvalPar_ZRU6_ZRU6;"3x400633";0;8;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ZRU6_ZRU6_EvalPar_Cell7_PM130_Ib;ZRU6_ZRU6;EvalPar_ZRU6_ZRU6;"3x400635";0;8;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ZRU6_ZRU6_EvalPar_Cell7_PM130_Ic;ZRU6_ZRU6;EvalPar_ZRU6_ZRU6;"3x400637";0;8;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ZRU6_ZRU6_EvalPar_Cell7_PM130_Ua;ZRU6_ZRU6;EvalPar_ZRU6_ZRU6;"3x400639";0;8;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ZRU6_ZRU6_EvalPar_Cell7_PM130_Ub;ZRU6_ZRU6;EvalPar_ZRU6_ZRU6;"3x400641";0;8;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ZRU6_ZRU6_EvalPar_Cell7_PM130_Uc;ZRU6_ZRU6;EvalPar_ZRU6_ZRU6;"3x400643";0;8;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ZRU6_ZRU6_EvalPar_Cell7_PM130_Uab;ZRU6_ZRU6;EvalPar_ZRU6_ZRU6;"3x400645";0;8;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ZRU6_ZRU6_EvalPar_Cell7_PM130_Ubc;ZRU6_ZRU6;EvalPar_ZRU6_ZRU6;"3x400647";0;8;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ZRU6_ZRU6_EvalPar_Cell7_PM130_Uca;ZRU6_ZRU6;EvalPar_ZRU6_ZRU6;"3x400649";0;8;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ZRU6_ZRU6_EvalPar_Cell7_PM130_Pa;ZRU6_ZRU6;EvalPar_ZRU6_ZRU6;"3x400651";0;8;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ZRU6_ZRU6_EvalPar_Cell7_PM130_Pb;ZRU6_ZRU6;EvalPar_ZRU6_ZRU6;"3x400653";0;8;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ZRU6_ZRU6_EvalPar_Cell7_PM130_Pc;ZRU6_ZRU6;EvalPar_ZRU6_ZRU6;"3x400655";0;8;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ZRU6_ZRU6_EvalPar_Cell7_PM130_Qa;ZRU6_ZRU6;EvalPar_ZRU6_ZRU6;"3x400657";0;8;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ZRU6_ZRU6_EvalPar_Cell7_PM130_Qb;ZRU6_ZRU6;EvalPar_ZRU6_ZRU6;"3x400659";0;8;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ZRU6_ZRU6_EvalPar_Cell7_PM130_Qc;ZRU6_ZRU6;EvalPar_ZRU6_ZRU6;"3x400661";0;8;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ZRU6_ZRU6_EvalPar_Cell7_PM130_Sa;ZRU6_ZRU6;EvalPar_ZRU6_ZRU6;"3x400663";0;8;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ZRU6_ZRU6_EvalPar_Cell7_PM130_Sb;ZRU6_ZRU6;EvalPar_ZRU6_ZRU6;"3x400665";0;8;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ZRU6_ZRU6_EvalPar_Cell7_PM130_Sc;ZRU6_ZRU6;EvalPar_ZRU6_ZRU6;"3x400667";0;8;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ZRU6_ZRU6_EvalPar_Cell7_PM130_f;ZRU6_ZRU6;EvalPar_ZRU6_ZRU6;"3x400669";0;8;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ZRU6_ZRU6_EvalPar_Cell7_PM130_cosa;ZRU6_ZRU6;EvalPar_ZRU6_ZRU6;"3x400671";0;8;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ZRU6_ZRU6_EvalPar_Cell7_PM130_cosb;ZRU6_ZRU6;EvalPar_ZRU6_ZRU6;"3x400673";0;8;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ZRU6_ZRU6_EvalPar_Cell7_PM130_cosc;ZRU6_ZRU6;EvalPar_ZRU6_ZRU6;"3x400675";0;8;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ZRU6_ZRU6_EvalPar_Cell7_PM130_Phase_Shift_Ua;ZRU6_ZRU6;EvalPar_ZRU6_ZRU6;"3x400677";0;8;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ZRU6_ZRU6_EvalPar_Cell7_PM130_Phase_Shift_Ub;ZRU6_ZRU6;EvalPar_ZRU6_ZRU6;"3x400679";0;8;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ZRU6_ZRU6_EvalPar_Cell7_PM130_Phase_Shift_Uc;ZRU6_ZRU6;EvalPar_ZRU6_ZRU6;"3x400681";0;8;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ZRU6_ZRU6_EvalPar_Cell7_PM130_Mean_Ia;ZRU6_ZRU6;EvalPar_ZRU6_ZRU6;"3x400683";0;8;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
