"Item Location","Name","Simulate","Simulation Signal","Location Type","Read Access","Write Access","Starting Address","Bit Field","Bit Number","Bit Count","Modbus Type","Data Length","Vector","Number of elements","Manual","Manual Value","Use conversion","Conversion","Message Prefix","Generate Alarms","Limit Alarm Def.","Digital Alarm Def.","EU Units","Description","Close Label","Open Label","Default Display","Foreground Color","Background Color","Blink","BMP File","Sound File","HTML File","AVI File","Monitor","Associated","Associated type","Association","&Device	Ctrl+D","Master Tag","Code Number","Number of a Code"
"\\Address Space\OPC_SERVER\Virtual_Box\REF_DI_ZRU6_ZRU6","ZRU6_ZRU6_REF_DI_Cell3_OF","No","","Coil (bit, r/w)","Yes","No","203","No","0","1","BOOL","10","No","20","No","","No","None (to/from float)","","No","","","","","","","","0","0","No","","","","","Yes","No","1","","","No","No","0"
"\\Address Space\OPC_SERVER\Virtual_Box\REF_DI_ZRU6_ZRU6","ZRU6_ZRU6_REF_DI_Cell3_Gnd_ON","No","","Coil (bit, r/w)","Yes","No","204","No","0","1","BOOL","10","No","20","No","","No","None (to/from float)","","No","","","","","","","","0","0","No","","","","","Yes","No","1","","","No","No","0"
"\\Address Space\OPC_SERVER\Virtual_Box\REF_DI_ZRU6_ZRU6","ZRU6_ZRU6_REF_DI_Cell3_Gnd_OF","No","","Coil (bit, r/w)","Yes","No","205","No","0","1","BOOL","10","No","20","No","","No","None (to/from float)","","No","","","","","","","","0","0","No","","","","","Yes","No","1","","","No","No","0"
"\\Address Space\OPC_SERVER\Virtual_Box\REF_DI_ZRU6_ZRU6","ZRU6_ZRU6_REF_DI_Cell3_IN","No","","Coil (bit, r/w)","Yes","No","206","No","0","1","BOOL","10","No","20","No","","No","None (to/from float)","","No","","","","","","","","0","0","No","","","","","Yes","No","1","","","No","No","0"
"\\Address Space\OPC_SERVER\Virtual_Box\REF_DI_ZRU6_ZRU6","ZRU6_ZRU6_REF_DI_Cell3_OUT","No","","Coil (bit, r/w)","Yes","No","207","No","0","1","BOOL","10","No","20","No","","No","None (to/from float)","","No","","","","","","","","0","0","No","","","","","Yes","No","1","","","No","No","0"
"\\Address Space\OPC_SERVER\Virtual_Box\REF_DI_ZRU6_ZRU6","ZRU6_ZRU6_REF_DI_Cell3_Spring_UP","No","","Coil (bit, r/w)","Yes","No","208","No","0","1","BOOL","10","No","20","No","","No","None (to/from float)","","No","","","","","","","","0","0","No","","","","","Yes","No","1","","","No","No","0"
"\\Address Space\OPC_SERVER\Virtual_Box\REF_DI_ZRU6_ZRU6","ZRU6_ZRU6_REF_DI_Cell3_Control_OF","No","","Coil (bit, r/w)","Yes","No","209","No","0","1","BOOL","10","No","20","No","","No","None (to/from float)","","No","","","","","","","","0","0","No","","","","","Yes","No","1","","","No","No","0"
"\\Address Space\OPC_SERVER\Virtual_Box\REF_DI_ZRU6_ZRU6","ZRU6_ZRU6_REF_DI_Cell3_Spring_OF","No","","Coil (bit, r/w)","Yes","No","210","No","0","1","BOOL","10","No","20","No","","No","None (to/from float)","","No","","","","","","","","0","0","No","","","","","Yes","No","1","","","No","No","0"
"\\Address Space\OPC_SERVER\Virtual_Box\REF_DI_ZRU6_ZRU6","ZRU6_ZRU6_REF_DI_Cell3_MU","No","","Coil (bit, r/w)","Yes","No","211","No","0","1","BOOL","10","No","20","No","","No","None (to/from float)","","No","","","","","","","","0","0","No","","","","","Yes","No","1","","","No","No","0"
"\\Address Space\OPC_SERVER\Virtual_Box\REF_DI_ZRU6_ZRU6","ZRU6_ZRU6_REF_DI_Cell3_Switch_OUT","No","","Coil (bit, r/w)","Yes","No","212","No","0","1","BOOL","10","No","20","No","","No","None (to/from float)","","No","","","","","","","","0","0","No","","","","","Yes","No","1","","","No","No","0"
"\\Address Space\OPC_SERVER\Virtual_Box\REF_DI_ZRU6_ZRU6","ZRU6_ZRU6_REF_DI_Cell3_AOF","No","","Coil (bit, r/w)","Yes","No","213","No","0","1","BOOL","10","No","20","No","","No","None (to/from float)","","No","","","","","","","","0","0","No","","","","","Yes","No","1","","","No","No","0"
"\\Address Space\OPC_SERVER\Virtual_Box\REF_DI_ZRU6_ZRU6","ZRU6_ZRU6_REF_DI_Cell3_Meas_OF","No","","Coil (bit, r/w)","Yes","No","214","No","0","1","BOOL","10","No","20","No","","No","None (to/from float)","","No","","","","","","","","0","0","No","","","","","Yes","No","1","","","No","No","0"
"\\Address Space\OPC_SERVER\Virtual_Box\REF_DO_ZRU6_ZRU6","ZRU6_ZRU6_REF_DO_Cell3_Ack","No","","Coil (bit, r/w)","No","Yes","215","No","0","1","BOOL","10","No","20","No","","No","None (to/from float)","","No","","","","","","","","0","0","No","","","","","Yes","No","1","","","No","No","0"
"\\Address Space\OPC_SERVER\Virtual_Box\REF_DO_ZRU6_ZRU6","ZRU6_ZRU6_REF_DO_Cell3_ON","No","","Coil (bit, r/w)","No","Yes","216","No","0","1","BOOL","10","No","20","No","","No","None (to/from float)","","No","","","","","","","","0","0","No","","","","","Yes","No","1","","","No","No","0"
"\\Address Space\OPC_SERVER\Virtual_Box\REF_DO_ZRU6_ZRU6","ZRU6_ZRU6_REF_DO_Cell3_OF","No","","Coil (bit, r/w)","No","Yes","217","No","0","1","BOOL","10","No","20","No","","No","None (to/from float)","","No","","","","","","","","0","0","No","","","","","Yes","No","1","","","No","No","0"
"\\Address Space\OPC_SERVER\Virtual_Box\CHL_ZRU6_ZRU6","ZRU6_ZRU6_CHL_Cell4_NoLink","No","","Coil (bit, r/w)","No","Yes","217","No","0","1","BOOL","10","No","20","No","","No","None (to/from float)","","No","","","","","","","","0","0","No","","","","","Yes","No","1","","","No","No","0"
"\\Address Space\OPC_SERVER\Virtual_Box\REF_DI_ZRU6_ZRU6","ZRU6_ZRU6_REF_DI_Cell4_ON","No","","Coil (bit, r/w)","Yes","No","219","No","0","1","BOOL","10","No","20","No","","No","None (to/from float)","","No","","","","","","","","0","0","No","","","","","Yes","No","1","","","No","No","0"
"\\Address Space\OPC_SERVER\Virtual_Box\REF_DI_ZRU6_ZRU6","ZRU6_ZRU6_REF_DI_Cell4_OF","No","","Coil (bit, r/w)","Yes","No","220","No","0","1","BOOL","10","No","20","No","","No","None (to/from float)","","No","","","","","","","","0","0","No","","","","","Yes","No","1","","","No","No","0"
"\\Address Space\OPC_SERVER\Virtual_Box\REF_DI_ZRU6_ZRU6","ZRU6_ZRU6_REF_DI_Cell4_Gnd_ON","No","","Coil (bit, r/w)","Yes","No","221","No","0","1","BOOL","10","No","20","No","","No","None (to/from float)","","No","","","","","","","","0","0","No","","","","","Yes","No","1","","","No","No","0"
"\\Address Space\OPC_SERVER\Virtual_Box\REF_DI_ZRU6_ZRU6","ZRU6_ZRU6_REF_DI_Cell4_Gnd_OF","No","","Coil (bit, r/w)","Yes","No","222","No","0","1","BOOL","10","No","20","No","","No","None (to/from float)","","No","","","","","","","","0","0","No","","","","","Yes","No","1","","","No","No","0"
"\\Address Space\OPC_SERVER\Virtual_Box\REF_DI_ZRU6_ZRU6","ZRU6_ZRU6_REF_DI_Cell4_IN","No","","Coil (bit, r/w)","Yes","No","223","No","0","1","BOOL","10","No","20","No","","No","None (to/from float)","","No","","","","","","","","0","0","No","","","","","Yes","No","1","","","No","No","0"
"\\Address Space\OPC_SERVER\Virtual_Box\REF_DI_ZRU6_ZRU6","ZRU6_ZRU6_REF_DI_Cell4_OUT","No","","Coil (bit, r/w)","Yes","No","224","No","0","1","BOOL","10","No","20","No","","No","None (to/from float)","","No","","","","","","","","0","0","No","","","","","Yes","No","1","","","No","No","0"
"\\Address Space\OPC_SERVER\Virtual_Box\REF_DI_ZRU6_ZRU6","ZRU6_ZRU6_REF_DI_Cell4_Spring_UP","No","","Coil (bit, r/w)","Yes","No","225","No","0","1","BOOL","10","No","20","No","","No","None (to/from float)","","No","","","","","","","","0","0","No","","","","","Yes","No","1","","","No","No","0"
"\\Address Space\OPC_SERVER\Virtual_Box\REF_DI_ZRU6_ZRU6","ZRU6_ZRU6_REF_DI_Cell4_Control_OF","No","","Coil (bit, r/w)","Yes","No","226","No","0","1","BOOL","10","No","20","No","","No","None (to/from float)","","No","","","","","","","","0","0","No","","","","","Yes","No","1","","","No","No","0"
"\\Address Space\OPC_SERVER\Virtual_Box\REF_DI_ZRU6_ZRU6","ZRU6_ZRU6_REF_DI_Cell4_Spring_OF","No","","Coil (bit, r/w)","Yes","No","227","No","0","1","BOOL","10","No","20","No","","No","None (to/from float)","","No","","","","","","","","0","0","No","","","","","Yes","No","1","","","No","No","0"
"\\Address Space\OPC_SERVER\Virtual_Box\REF_DI_ZRU6_ZRU6","ZRU6_ZRU6_REF_DI_Cell4_MU","No","","Coil (bit, r/w)","Yes","No","228","No","0","1","BOOL","10","No","20","No","","No","None (to/from float)","","No","","","","","","","","0","0","No","","","","","Yes","No","1","","","No","No","0"
"\\Address Space\OPC_SERVER\Virtual_Box\REF_DI_ZRU6_ZRU6","ZRU6_ZRU6_REF_DI_Cell4_Switch_OUT","No","","Coil (bit, r/w)","Yes","No","229","No","0","1","BOOL","10","No","20","No","","No","None (to/from float)","","No","","","","","","","","0","0","No","","","","","Yes","No","1","","","No","No","0"
"\\Address Space\OPC_SERVER\Virtual_Box\REF_DI_ZRU6_ZRU6","ZRU6_ZRU6_REF_DI_Cell4_AOF","No","","Coil (bit, r/w)","Yes","No","230","No","0","1","BOOL","10","No","20","No","","No","None (to/from float)","","No","","","","","","","","0","0","No","","","","","Yes","No","1","","","No","No","0"
"\\Address Space\OPC_SERVER\Virtual_Box\REF_DI_ZRU6_ZRU6","ZRU6_ZRU6_REF_DI_Cell4_Meas_OF","No","","Coil (bit, r/w)","Yes","No","231","No","0","1","BOOL","10","No","20","No","","No","None (to/from float)","","No","","","","","","","","0","0","No","","","","","Yes","No","1","","","No","No","0"
"\\Address Space\OPC_SERVER\Virtual_Box\REF_DO_ZRU6_ZRU6","ZRU6_ZRU6_REF_DO_Cell4_Ack","No","","Coil (bit, r/w)","No","Yes","232","No","0","1","BOOL","10","No","20","No","","No","None (to/from float)","","No","","","","","","","","0","0","No","","","","","Yes","No","1","","","No","No","0"
"\\Address Space\OPC_SERVER\Virtual_Box\REF_DO_ZRU6_ZRU6","ZRU6_ZRU6_REF_DO_Cell4_ON","No","","Coil (bit, r/w)","No","Yes","233","No","0","1","BOOL","10","No","20","No","","No","None (to/from float)","","No","","","","","","","","0","0","No","","","","","Yes","No","1","","","No","No","0"
"\\Address Space\OPC_SERVER\Virtual_Box\REF_DO_ZRU6_ZRU6","ZRU6_ZRU6_REF_DO_Cell4_OF","No","","Coil (bit, r/w)","No","Yes","234","No","0","1","BOOL","10","No","20","No","","No","None (to/from float)","","No","","","","","","","","0","0","No","","","","","Yes","No","1","","","No","No","0"
"\\Address Space\OPC_SERVER\Virtual_Box\CHL_ZRU6_ZRU6","ZRU6_ZRU6_CHL_Cell5_NoLink","No","","Coil (bit, r/w)","No","Yes","234","No","0","1","BOOL","10","No","20","No","","No","None (to/from float)","","No","","","","","","","","0","0","No","","","","","Yes","No","1","","","No","No","0"
"\\Address Space\OPC_SERVER\Virtual_Box\REF_DI_ZRU6_ZRU6","ZRU6_ZRU6_REF_DI_Cell5_ON","No","","Coil (bit, r/w)","Yes","No","236","No","0","1","BOOL","10","No","20","No","","No","None (to/from float)","","No","","","","","","","","0","0","No","","","","","Yes","No","1","","","No","No","0"
"\\Address Space\OPC_SERVER\Virtual_Box\REF_DI_ZRU6_ZRU6","ZRU6_ZRU6_REF_DI_Cell5_OF","No","","Coil (bit, r/w)","Yes","No","237","No","0","1","BOOL","10","No","20","No","","No","None (to/from float)","","No","","","","","","","","0","0","No","","","","","Yes","No","1","","","No","No","0"
"\\Address Space\OPC_SERVER\Virtual_Box\REF_DI_ZRU6_ZRU6","ZRU6_ZRU6_REF_DI_Cell5_Gnd_ON","No","","Coil (bit, r/w)","Yes","No","238","No","0","1","BOOL","10","No","20","No","","No","None (to/from float)","","No","","","","","","","","0","0","No","","","","","Yes","No","1","","","No","No","0"
"\\Address Space\OPC_SERVER\Virtual_Box\REF_DI_ZRU6_ZRU6","ZRU6_ZRU6_REF_DI_Cell5_Gnd_OF","No","","Coil (bit, r/w)","Yes","No","239","No","0","1","BOOL","10","No","20","No","","No","None (to/from float)","","No","","","","","","","","0","0","No","","","","","Yes","No","1","","","No","No","0"
"\\Address Space\OPC_SERVER\Virtual_Box\REF_DI_ZRU6_ZRU6","ZRU6_ZRU6_REF_DI_Cell5_IN","No","","Coil (bit, r/w)","Yes","No","240","No","0","1","BOOL","10","No","20","No","","No","None (to/from float)","","No","","","","","","","","0","0","No","","","","","Yes","No","1","","","No","No","0"
"\\Address Space\OPC_SERVER\Virtual_Box\REF_DI_ZRU6_ZRU6","ZRU6_ZRU6_REF_DI_Cell5_OUT","No","","Coil (bit, r/w)","Yes","No","241","No","0","1","BOOL","10","No","20","No","","No","None (to/from float)","","No","","","","","","","","0","0","No","","","","","Yes","No","1","","","No","No","0"
"\\Address Space\OPC_SERVER\Virtual_Box\REF_DI_ZRU6_ZRU6","ZRU6_ZRU6_REF_DI_Cell5_Spring_UP","No","","Coil (bit, r/w)","Yes","No","242","No","0","1","BOOL","10","No","20","No","","No","None (to/from float)","","No","","","","","","","","0","0","No","","","","","Yes","No","1","","","No","No","0"
"\\Address Space\OPC_SERVER\Virtual_Box\REF_DI_ZRU6_ZRU6","ZRU6_ZRU6_REF_DI_Cell5_Control_OF","No","","Coil (bit, r/w)","Yes","No","243","No","0","1","BOOL","10","No","20","No","","No","None (to/from float)","","No","","","","","","","","0","0","No","","","","","Yes","No","1","","","No","No","0"
"\\Address Space\OPC_SERVER\Virtual_Box\REF_DI_ZRU6_ZRU6","ZRU6_ZRU6_REF_DI_Cell5_Spring_OF","No","","Coil (bit, r/w)","Yes","No","244","No","0","1","BOOL","10","No","20","No","","No","None (to/from float)","","No","","","","","","","","0","0","No","","","","","Yes","No","1","","","No","No","0"
"\\Address Space\OPC_SERVER\Virtual_Box\REF_DI_ZRU6_ZRU6","ZRU6_ZRU6_REF_DI_Cell5_MU","No","","Coil (bit, r/w)","Yes","No","245","No","0","1","BOOL","10","No","20","No","","No","None (to/from float)","","No","","","","","","","","0","0","No","","","","","Yes","No","1","","","No","No","0"
"\\Address Space\OPC_SERVER\Virtual_Box\REF_DI_ZRU6_ZRU6","ZRU6_ZRU6_REF_DI_Cell5_Switch_OUT","No","","Coil (bit, r/w)","Yes","No","246","No","0","1","BOOL","10","No","20","No","","No","None (to/from float)","","No","","","","","","","","0","0","No","","","","","Yes","No","1","","","No","No","0"
"\\Address Space\OPC_SERVER\Virtual_Box\REF_DI_ZRU6_ZRU6","ZRU6_ZRU6_REF_DI_Cell5_AOF","No","","Coil (bit, r/w)","Yes","No","247","No","0","1","BOOL","10","No","20","No","","No","None (to/from float)","","No","","","","","","","","0","0","No","","","","","Yes","No","1","","","No","No","0"
"\\Address Space\OPC_SERVER\Virtual_Box\REF_DI_ZRU6_ZRU6","ZRU6_ZRU6_REF_DI_Cell5_Meas_OF","No","","Coil (bit, r/w)","Yes","No","248","No","0","1","BOOL","10","No","20","No","","No","None (to/from float)","","No","","","","","","","","0","0","No","","","","","Yes","No","1","","","No","No","0"
"\\Address Space\OPC_SERVER\Virtual_Box\REF_DO_ZRU6_ZRU6","ZRU6_ZRU6_REF_DO_Cell5_Ack","No","","Coil (bit, r/w)","No","Yes","249","No","0","1","BOOL","10","No","20","No","","No","None (to/from float)","","No","","","","","","","","0","0","No","","","","","Yes","No","1","","","No","No","0"
"\\Address Space\OPC_SERVER\Virtual_Box\REF_DO_ZRU6_ZRU6","ZRU6_ZRU6_REF_DO_Cell5_ON","No","","Coil (bit, r/w)","No","Yes","250","No","0","1","BOOL","10","No","20","No","","No","None (to/from float)","","No","","","","","","","","0","0","No","","","","","Yes","No","1","","","No","No","0"
"\\Address Space\OPC_SERVER\Virtual_Box\REF_DO_ZRU6_ZRU6","ZRU6_ZRU6_REF_DO_Cell5_OF","No","","Coil (bit, r/w)","No","Yes","251","No","0","1","BOOL","10","No","20","No","","No","None (to/from float)","","No","","","","","","","","0","0","No","","","","","Yes","No","1","","","No","No","0"
"\\Address Space\OPC_SERVER\Virtual_Box\CHL_ZRU6_ZRU6","ZRU6_ZRU6_CHL_Cell6_NoLink","No","","Coil (bit, r/w)","No","Yes","251","No","0","1","BOOL","10","No","20","No","","No","None (to/from float)","","No","","","","","","","","0","0","No","","","","","Yes","No","1","","","No","No","0"
"\\Address Space\OPC_SERVER\Virtual_Box\REF_DI_ZRU6_ZRU6","ZRU6_ZRU6_REF_DI_Cell6_ON","No","","Coil (bit, r/w)","Yes","No","253","No","0","1","BOOL","10","No","20","No","","No","None (to/from float)","","No","","","","","","","","0","0","No","","","","","Yes","No","1","","","No","No","0"
"\\Address Space\OPC_SERVER\Virtual_Box\REF_DI_ZRU6_ZRU6","ZRU6_ZRU6_REF_DI_Cell6_OF","No","","Coil (bit, r/w)","Yes","No","254","No","0","1","BOOL","10","No","20","No","","No","None (to/from float)","","No","","","","","","","","0","0","No","","","","","Yes","No","1","","","No","No","0"
"\\Address Space\OPC_SERVER\Virtual_Box\REF_DI_ZRU6_ZRU6","ZRU6_ZRU6_REF_DI_Cell6_Gnd_ON","No","","Coil (bit, r/w)","Yes","No","255","No","0","1","BOOL","10","No","20","No","","No","None (to/from float)","","No","","","","","","","","0","0","No","","","","","Yes","No","1","","","No","No","0"
